event_id,device_id,manufacturer_id,name,country_event,country_device
122229,,30800,Nellix EndoVascular Aneurysm Sealing System,AUS,AUS
122230,,30841,Active Knee Total Knee Replacement System,AUS,AUS
122232,,30593,"Avance CS2, Avance, and Amingo anaesthesia devices with the optional large tray insert accessory installed ",AUS,AUS
122233,,30898,Pressure Care Medical Mattresses and Mattress Covers,AUS,AUS
122234,,30619,Brainlab Knee Navigation System: Femoral and Tibial Cutting Block Adapter Base,AUS,AUS
122235,,30656,Infinity Acute Care Monitoring System (IACS) with software version VG5.0 and Microstream (Patient monitoring system),AUS,AUS
122236,,30671,Spot-light Tissue Pre-treatment Kit (Antigen retrieval reagent used in cellular imaging). An in vitro diagnostic medical device (IVD).,AUS,AUS
122237,,30598,Intuitive Surgical Endoscope Instrument Control System - da Vinci Xi Surgical System with P5 software,AUS,AUS
122239,,30637,Radiometer TCM5 transcutaneous blood gas monitor,AUS,AUS
122240,,30624,"Atrium Trocar Catheters, Sizes 8Fr to 32FrProduct Code Numbers: 8408, 8410, 8412, 8416, 8420, 8424, 8428, 8432",AUS,AUS
122244,,30688,Freelite Human Lambda Free kit for use on SPAPLUS,AUS,AUS
122245,,30587,AU680 chemistry analysers with software version 4.05. An in vitro diagnostic medical device (IVD),AUS,AUS
122246,,30895,VITROS Chemistry Products C-reactive protein (CRP) Slides,AUS,AUS
122249,,30670,"Kasios TCP and KagesKasios TCP, Kage, RSF, Wedge Kage, TLIF Kage RSF",AUS,AUS
122250,,30574,"iMR Cabinet label of Brilliance iCT, Ingenuity CT, Ingenuity Core 128",AUS,AUS
122251,,30627,ROTAIO Cervical Disc Prosthesis,AUS,AUS
122253,,30873,"Xhibit Central Station, software version 1.1.5",AUS,AUS
122254,,30581,Nanostim Leadless Cardiac Pacemaker (LCP),AUS,AUS
122256,,30899,"EasySept HYDRO+ (3% hydrogen peroxide) Cleaning & Disinfecting Solution (Contact lens care kit)
Affected Products :EasySept HYDRO + Duo Pack 480 mL EasySept HYDRO+ Value Pack 840 mL Easy Sept HYDRO + Starter Kit 120 mL",AUS,AUS
122259,,30574,Brilliance iCT/iCT SP/Big Bore/6/10/16/16P/40/64 and Ingenuity CT/Core/Core128The following CT products manufactured from 1 January 2006 to 30 June 2014 are potentially affected:Brilliance iCT/Brilliance iCT SPBrilliance Big Bore Oncology/Brilliance Big Bore RadiologyBrilliance 6/Brilliance 10/Brilliance16/Brilliance 16P/Brilliance 40/Brilliance 64Ingenuity CT/Ingenuity Core/Ingenuity Core128,AUS,AUS
122262,,30900,"Supergloves Vinyl Examination Gloves, powdered & powder free",AUS,AUS
122263,,30687,Lifepak15 Monitor/Defibrillator with End-tidal CO2 Option,AUS,AUS
122264,,30891,Xpert MRSA/SA Blood Culture Assay. An in vitro diagnostic medical device (IVD).,AUS,AUS
122267,,30632,"ImmunoCAP Specific IgG/IgG4 i1 Control H when used with ImmunoCAP Allergen i1, Honey bee venom. An in vitro diagnostic medical device (IVD).",AUS,AUS
122268,,30670,Neuro Flap Fix Kit (used for fixation of cranial bone flaps and fractures),AUS,AUS
122270,,30637,Pico 70 Arterial blood sampler (used with Radiometer Blood Gas Analysers),AUS,AUS
122271,,30736,balanSys UNI convex polyethylene (PE) inlay x/5 (with thickness 5)(Unicondylar knee prosthesis),AUS,AUS
122272,,30554,3R62 Pheon Modular Knee Joint (External leg prosthesis),AUS,AUS
122273,,30624,MAQUET HLS and PLS Sets with BIOLINE Coating (extracorporeal support sets)BE-HLS 5050 HLS Set Advanced 5.0,AUS,AUS
122274,,30901,Deluxe First Aid Kit,AUS,AUS
122275,,30585,Architect Toxo IgM Assay,AUS,AUS
122276,,30860,BIOLOX delta ceramic components Biolox Delta Modular Head and Trinity Ceramic Liner,AUS,AUS
122278,,30674,Fujifilm Access Point for FDR Go Flex ­– DR-ID 1200 AP KIT E(Computed radiographic system),AUS,AUS
122280,,30574,Philips Brilliance 64 and Ingenuity CT/Core/Core128 with software versions 4.1.6.XX030 or 4.1.6.XX032,AUS,AUS
122281,,30707,Laerdal Compact Suction Unit 4 (LCSU 4) (portable suction unit intended for field and transport use),AUS,AUS
122282,,30637,"Radiometer ABL700 and ABL800 series blood gas analysers. An in vitro diagnostic medical device (IVD). Radiometer pH electrode, 945-614 with pCO2 membrane, 942-063 (D788)",AUS,AUS
122284,,30580,Straumann dental surgical drills,AUS,AUS
122287,,30895,"VITROS Chemistry Products PHYT Slides used on VITROS 250/350/950/5,1 FS/4600/5600 Systems. An in vitro diagnostic device (IVD).",AUS,AUS
122288,,30588,Homocysteine Enzymatic Assay used on Cobas Integra 400 plus/800 analysers and cobas c 501/502 & 701/702 modules. An in vitro diagnostic medical device (IVD).,AUS,AUS
122290,,30776,Quinn’s Advantage Medium with Hepes (In vitro fertilisation culture medium),AUS,AUS
122291,,30902,O2Vent T(Mandible-repositioning anti-snoring orthosis),AUS,AUS
122293,,30572,Alaris System Point of Care Unit (PC unit),AUS,AUS
122294,,30903,Medical Mattresses and Mattress CoversAffected Batches: with printed date of manufacture between 01 June 2014 and 31 January 2016,AUS,AUS
122295,,30902,O2Vent T (Mandible-repositioning anti-snoring orthosis),AUS,AUS
122296,,30882,LQT6283LB In-line leucoreduction system for red cell concentrates with LCRD2 Leucoflex soft filter,AUS,AUS
122298,,30572,Distraction Screws Packaged sterile(Orthopaedic bone screw),AUS,AUS
122300,,30904,TB2000 Disposable t-piece infant resuscitation circuit with adjustable PEEP,AUS,AUS
122301,,30585,Architect Active-B12 Reagent Kit. An in vitro diagnostic medical device (IVD),AUS,AUS
122302,,30624,Atrium Chest DrainsOcean Drains,AUS,AUS
122303,,30899,"Algerbrush II and Algerbrush II Accessories
Algerbrush – II Rust Ring 0.5mm instrument and Rust Ring 1.0mm instrument Algerbrush – II Accessories0.5mm Burr/Chuck and 1.0mm Burr/Chuck",AUS,AUS
122305,,30574,Philips Ingenia 1.5T and Ingenia 3.0T MR systems with Ingenia MR-OR solution,AUS,AUS
122306,,30905,"Vinyl examination/treatment glove, non-powdered",AUS,AUS
122307,,30627,"BioFlo PICC with ENDEXO and PASV Valve Technology with Nitinol Guidewire - Catheterisation kit, central venous Description:Bio-Stable 5F DL-55CM IR-145 Kit Valved with Nitinol GW PG",AUS,AUS
122308,,30895,Reagent Red Blood Cells 0.8% Resolve Panel C. An in vitro diagnostic medical device (IVD).,AUS,AUS
122309,,30624,HICO - Variotherm 550 Hypothermia/Hyperthermia Unit,AUS,AUS
122310,,30663,"Conmed GS2000 - 50L Abdominal Insufflator(provides CO2 gas distension of surgical cavities via an endoscope, for diagnostic and/or operative endoscopy)",AUS,AUS
122311,,30593,"Prestige 2, Prestilix, Prestige VH, Prestige SI, RFX/SFX, Legacy and Precision 500D, ADVANTX and Innova 2000 Systems(Diagnostic fluoroscopic x-ray systems)",AUS,AUS
122312,,30574,Philips MX 16-slice CT systems featured with Lung Nodule Analysis,AUS,AUS
122315,,30805,"sleep.safe Set, sleep.safe Set Plus and sleep.safe Set Paed(Tubing sets for Peritoneal Dialysis)",AUS,AUS
122316,,30599,Medical Mattresses and Mattress CoversAffected Batches: with the printed date of manufacture between 01 June 2014 and 31 January 2016,AUS,AUS
122318,,30656,Dräger Oxylog Transport Ventilators - Oxylog 3000 and Oxylog 3000plus,AUS,AUS
122319,,30587,UniCel DxC Synchron Wash Concentrate II when used with Thermo-Fisher Lithium reagent (Ref A19611). An in vitro diagnostic medical device (IVD).,AUS,AUS
122321,,30588,PreciControl Varia when used with Elecsys Parathyroid Hormone (PTH) assay on the cobas e 411 analyser. An in vitro diagnostic medical device (IVD).,AUS,AUS
122322,,30627,"Merge eFilm Workstation/eFilm Lite versions 2.1, 2.1.2, 3.0, 3.1, 3.3.5, 3.4, 4.0, 4.0.1, 4.0.2, 4.0.3 and 4.1(Picture archiving and communication system)",AUS,AUS
122323,,30785,E.T.O.I.L.E sytem extension table (leg holder)(used in total hip arthroplasty),AUS,AUS
122324,,30895,"VITROS Chemistry Products UPRO Slides for measurement of protein in urine (using VITROS 250/350/5,1 FS/4600 and 5600 Systems). An in vitro diagnostic medical device (IVD).",AUS,AUS
122325,,30572,Smart Site Add-on Bag Access Device,AUS,AUS
122328,,30906,"Arsenal Set-Screw, a sub-component of the Arsenal Spinal Fixation System",AUS,AUS
122329,,30619,"iPlan RT, iPlan RT Dose and BrainSCANAll Software versions",AUS,AUS
122330,,30907,Glucose GLUC-PAP. An in-vitro diagnostic medical device (IVD).,AUS,AUS
122336,,30587,UniCel DxH 600 & 800 Coulter Cellular Analysis Systems. An in vitro diagnostic medical device (IVD).,AUS,AUS
122339,,30822,Oncentra External Beam (formerly known as Oncentra MasterPlan during release of v3.x)(Radiation therapy treatment planning software),AUS,AUS
122340,,30908,Rosa One 3.1(Surgical robot for spine and brain surgeries),AUS,AUS
122341,,30570,"Plum 360 Infusion Pump, software version 15.02",AUS,AUS
122343,,30895,VITROS Chemistry Products Na+ Slides. An in vitro diagnostic medical device (IVD),AUS,AUS
122344,,30886,Accu-Chek Connect diabetes management app,AUS,AUS
122346,,30574,Transpac 4 Disposable Pressure Transducer Monitoring Kit,AUS,AUS
122349,,30909,neoBLUE blanket LED Phototherapy SystemsDevice Numbers:007301 neoBLUE blanket LED Phototherapy System with Large blanket/pad; AUS power cord 007302 neoBLUE blanket LED Phototherapy System with Small blanket/pad; AUS power cord,AUS,AUS
122351,,30572,"Alaris Syringe Pumps (GH, CC, TIVA, PK and Enteral)",AUS,AUS
122355,,30629,Pak Lx Assay,AUS,AUS
122356,,30632,Cryptococcal Antigen Lateral Flow Assay (CrAg LFA). An in vitro diagnostic medical device (IVD).,AUS,AUS
122357,,30706,Covidien Devon Light Glove (included in multiple Procedure Packs),AUS,AUS
122360,,30598,Roth Net Standard Polyp Retriever U-711151,AUS,AUS
122362,,30701,Glucose-6-Phosphate Dehydrogenase. An in vitro diagnostic medical device (IVD).(quantitative kit used for determination of G-6-PDH in blood),AUS,AUS
122363,,30891,Xpert BCR-ABL Monitor assay (used for monitoring patients being treated for chronic myelogenous leukaemia). An in vitro diagnostic medical device (IVD).,AUS,AUS
122364,,30604,DRX Revolution Mobile X-Ray System,AUS,AUS
122365,,30632,IRT Screening Assay used for screening newborns for cystic fibrosis. An in vitro diagnostic medical device (IVD).,AUS,AUS
122366,,30588,Sysmex XN-9000 Automated Haematology System. An in vitro diagnostic medical device (IVD).,AUS,AUS
122367,,30808,ISOMed Arterial Embolectomy Catheters – Single Lumen (2F & 3F),AUS,AUS
122369,,30624,Li-Ion Battery used with the Cardiosave Hybrid/Rescue Intra-aortic Balloon Pump (IABP),AUS,AUS
122370,,30687,LIFEPAK 15 Monitor/Defibrillator,AUS,AUS
122371,,30833,Clements Suction Regulators,AUS,AUS
122373,,30687,LIFEPAK 1000 Defibrillators,AUS,AUS
122374,,30910,Pentax ED-3490TK Video Duodenoscope,AUS,AUS
122375,,30637,Radiometer ABL90 Series Analysers (used with software version 3.1 MR5). An in vitro diagnostic medical device (IVD).,AUS,AUS
122376,,30717,OER-AW Endoscope Reprocessor,AUS,AUS
122377,,30698,NX workstation with NX 3.0.8950 image processing software,AUS,AUS
122378,,30627,"RaySearch RayStation 4.5, 4.7, 5, and 6(Radiation therapy treatment planning system)",AUS,AUS
122380,,30637,Radiometer ABL800 Series Analysers (used with software version 3.1 MR5). An in vitro diagnostic medical device (IVD).,AUS,AUS
122381,,30572,Alaris Syringe Module,AUS,AUS
122382,,30911,Acecide Test Strips(used to monitor the acecide chemical concentration as part of the Olympus OER-AW endoscope reprocessing cycle),AUS,AUS
122383,,30572,Alaris System Pump module (LVP) 8100 and Air-In-Line (AIL) Sensor Kits Alaris System Pump module (LVP),AUS,AUS
122385,,30717,"Diego Elite Tubeset, Standard and Declog(sterile devices intended to provide irrigation and suction when used with the Diego Elite system)",AUS,AUS
122386,,30627,AnastoClip AC Closure System,AUS,AUS
122387,,30912,"Figulla Flex II ASD, Figulla Flex II PFO and Occlutech PDA Occluder Cardiac Occluders",AUS,AUS
122389,,30588,Lysercell WDF 2 x 4L used on Sysmex XN-Series Automated Haematology Analysers. An in vitro diagnostic medical device (IVD).,AUS,AUS
122393,,30629,ABC1 HLA Typing Tray included in ABC1 / ABC2 Kits. An in vitro diagnostic medical device (IVD).,AUS,AUS
122394,,30587,iChemVELOCITY Automated Urine Chemistry Systems. An in vitro diagnostic medical device (IVD).,AUS,AUS
122395,,30574,"Uronav, Transperineal option - Stepper with Stand(stereotactic accessory for use with clinical imaging systems)",AUS,AUS
122396,,30656,Drager V Series Ventilator with the Optional PS500 External Power Supply Unit installed,AUS,AUS
122397,,30619,Brainlab Offset Cup Impactor Universal (blue handle),AUS,AUS
122400,,30588,"Elecsys Anti-HAV assay run on the Elecsys 2010 and cobas e 411 analysers, cobas e 601/602 modules and Modular Analytics E-Module. An in vitro diagnostic medical device (IVD).",AUS,AUS
122402,,30717,ENDOEYE HD II Rigid Videoscope,AUS,AUS
122403,,30593,Advantx Legacy/Legacy-D Radiographic and Fluoroscopic System,AUS,AUS
122405,,30574,Philips BrightView XCT and Philips BrightView X to XCT Upgrade Kit,AUS,AUS
122406,,30600,"StarClose SE Vascular Closure System (VCS), International Green Sheath",AUS,AUS
122407,,30913,First Response Digital Pregnancy Test and First Response Test & Reassure. An in vitro diagnostic medical device (IVD).,AUS,AUS
122409,,30860,METS Modular Tumour System,AUS,AUS
122410,,30914,Inhalo Medical Oxygen with Integrated Pressure Regulator/FlowmeterBOC,AUS,AUS
122411,,30624,"Atrium Thoracic Catheters, Sizes 8Fr & 10Fr",AUS,AUS
122412,,30632,"ImmunoCAP Allergen fx20, Food. An in vitro diagnostic medical device (IVD).",AUS,AUS
122416,,30915,PregSure Digital Pregnancy Test & Pregsure Pregnancy Test. An in vitro diagnostic medical device (IVD).,AUS,AUS
122417,,30627,HYDRO LeMaitre Valvulotome Devices (intended for the treatment of vascular disorders and particularly for excising or disrupting venous valves),AUS,AUS
122418,,30781,Biolox Forte 36mm Alumina Ceramic Head Ceramic Femoral Head 36mm SLT Taper Short Neck,AUS,AUS
122420,,30872,Danis Procedure Pack and Danis Procedure Pack - Basic,AUS,AUS
122422,,30688,Steelco DS1000 Washer Disinfectors with an auto load/unload module attached(Instrument cleaner and disinfectors),AUS,AUS
122423,,30741,Getinge HS33 Sterilsers,AUS,AUS
122424,,30879,FlexTherm Heater Cooler Device,AUS,AUS
122425,,30588,Elecsys Thyroid Stimulating Hormone (TSH) and Elecsys Parathyroid Hormone (PTH) (1-84) when used on the cobas e 602 module. An in vitro diagnostic medical device (IVD).,AUS,AUS
122426,,30598,Left Double Lumen Endobronchial Tube with Parker Flex-Tip,AUS,AUS
122427,,30916,Cordis S.M.A.R.T. Flex Vascular Stent System,AUS,AUS
122428,,30574,Philips BrightView / BrightView X / BrightView XCT and BrightView X upgrade to XCT (Nuclear medicine gamma camera and SPECT/CT systems),AUS,AUS
122429,,30574,Philips Ingenuity CT system,AUS,AUS
122432,,30574,V60 Respiratory Ventilator with software version 2.20,AUS,AUS
122434,,30917,Meducore Easy Automatic External Defibrillator (AED) - Battery Pack,AUS,AUS
122435,,30620,"Aerowound Combine Dressing ACD2040S, size 20cm x 40cm",AUS,AUS
122438,,30663,ConMed Hyfrecator 2000 Electrosurgical Unit and Accessory Packages containing Handpiece Sheaths,AUS,AUS
122439,,30687,LIFEPAK 15 Monitor/Defibrilators with End-Tidal CO2 (EtCO2) functionality,AUS,AUS
122442,,30895,VITROS Chemistry Products VANC Reagent. An in vitro diagnostic medical device (IVD).,AUS,AUS
122447,,30576,Sealapex Xpress(calcium hydroxide polymeric root canal sealant),AUS,AUS
122449,,30627,LipiFlow System Activator (used as part of the LipiFlow Thermal Pulsation System),AUS,AUS
122450,,30659,Liaison C-Peptid Assay. An in vitro diagnostic medical device (IVD).,AUS,AUS
122451,,30805,multiFiltratePRO devices (Haemodialysis system),AUS,AUS
122453,,30574,"BrightView, BrightView X and BrightView XCT with Tangential, Radius, and Roll drive assembly(Nuclear medicine gamma camera and SPECT/CT systems)",AUS,AUS
122456,,30907,Randox Myoglobin Assay,AUS,AUS
122458,,30632,EliA Sample Diluent,AUS,AUS
122460,,30572,"Thoracentesis/paracentesis kit,Illinois needle aspiration,Jamshidi needle bone marrow",AUS,AUS
122464,,30895,VITROS Immunodiagnostic Products NT-proBNP Reagent Pack. An in vitro diagnostic medical device (IVD),AUS,AUS
122467,,30899,LaserEdge Knives,AUS,AUS
122468,,30588,Sysmex XN-Series Automated Haematology Analysers. An in vitro diagnostic medical device (IVD).,AUS,AUS
122469,,30587,"Access 2 Family of Immunoassay Systems. An in vitro diagnostic medical device (IVD) Access 2, Access 2, Re-manufactured and the UniCel DxC 600i SYNCHRON Access Clinical Systems",AUS,AUS
122470,,30574,Brilliance Big Bore Oncology CT and Radiology CT (with software version 4.2.0)(4D CT pulmonary phase issue),AUS,AUS
122471,,30595,Minop Invent 30 degrees Trocar D 8.3mm L 150mm,AUS,AUS
122472,,30588,cobas 8100 BRF and URF with software versions 02-xx. An in vitro diagnostic medical device (IVD),AUS,AUS
122473,,30588,ONLINE TDM Gentamicin. An in vitro diagnostic medical device (IVD)cobas c 501/502 modules,AUS,AUS
122474,,30891,Xpert CT/NG Assay. An in vitro diagnostic medical device (IVD),AUS,AUS
122475,,30588,cobas 8000 modular analyser series. An in vitro diagnostic medical device (IVD),AUS,AUS
122479,,30593,"Multiple Vivid Ultrasound Products Vivid E95/E90/E80 with software version 201, revision 54.0 and 61.0 Vivid S70/S60 with software version 201, revision 55.0 and 63.0Vivid S70N/S60N with software version 201, revision 63.0",AUS,AUS
122480,,30919,Mobile Digital X-Ray GM60A,AUS,AUS
122482,,30588,Sample Probe Connector used with cobas modules. An in vitro diagnostic medical device (IVD),AUS,AUS
122483,,30920,ROHO High Profile and Mid Profile Single Compartment Cushion with Sensor Ready Technology,AUS,AUS
122484,,30574,Philips HeartStart MRx Monitor/Defibrillator,AUS,AUS
122485,,30600,NC Trek Rx Coronary Dilatation System,AUS,AUS
122486,,30908,ROSA Brain 3.0.0 Robotic Surgical Assistant,AUS,AUS
122487,,30670,LiquiBand FIX8 Hernia Mesh Adhesive Fixation Device,AUS,AUS
122489,,30886,Accu-Chek Connect diabetes management app – Bolus Advisor function,AUS,AUS
122493,,30574,Philips IntelliVue MX40 WLAN Patient Wearable Monitor,AUS,AUS
122494,,30574,Philips Allura Xper X-Ray Systems,AUS,AUS
122495,,30598,da Vinci Xi EndoWrist Stapler Release Kit (SRK),AUS,AUS
122497,,30768,BodyGuard Pump IV Administration Set,AUS,AUS
122498,,30921,"Solus Flexible, wire-reinforced laryngeal mask airway
Small paediatric, wire-reinforced laryngeal mask airway 
2 Large paediatric, wire-reinforced laryngeal mask airway 
2.5 Small adult, wire-reinforced laryngeal mask airway 
3 Medium adult, wire-reinforced laryngeal mask airway 
4 Large adult, wire-reinforced laryngeal mask airway",AUS,AUS
122502,,30598,SwiveLock SP Suture Anchor,AUS,AUS
122503,,30572,Secondary Set Oncology,AUS,AUS
122504,,30909,neoBLUE LED Phototherapy Lights (2nd Generation),AUS,AUS
122507,,30598,Corpuls3 defibrillator/monitoring unit – Printer Paper,AUS,AUS
122508,,30587,AQUIOS CL Flow Cytometer utilising software versions 2.0 and 2.0.1. An in vitro diagnostic medical device (IVD),AUS,AUS
122509,,30587,iChemVELOCITY Automated Urine Chemistry Systems equipped with Colour/Clarity/Specific Gravity Module. An in vitro diagnostic medical device (IVD),AUS,AUS
122511,,30587,"Synchron Systems Cholesterol, Creatinine, HDL Cholesterol, Lactate, Triglyceride, Uric Acid and Salicylate Reagents. An in vitro diagnostic medical device (IVD)",AUS,AUS
122512,,30627,ACQUITY UPLC Sample Organisers. An in vitro diagnostic medical device (IVD),AUS,AUS
122513,,30588,Sysmex XN-550 Automated Haematology Analyser. An in vitro diagnostic medical device (IVD),AUS,AUS
122516,,30904,TB2000 Disposable t-piece infant resuscitation circuit with adjustable PEEP,AUS,AUS
122517,,30879,"Ovatio, Paradym, Paradym RF and Intensia Implantable Cardioverter Defibrillators (ICDs) and Cardiac Resynchronisation Therapy Defibrillators (CRT-Ds)",AUS,AUS
122519,,30670,Wilson Frame Tempur Pedic Pad Set,AUS,AUS
122520,,30785,Acor and Integrale primary femoral stem with modular neck,AUS,AUS
122521,,30717,Monopolar HF Resection Electrodes,AUS,AUS
122523,,30587,Access BR Monitor. An in vitro diagnostic medical device (IVD),AUS,AUS
122524,,30598,Laser photocoagulator Easyret software version 1.03,AUS,AUS
122526,,30718,Carina Mobile LiftsAll Models and Series,AUS,AUS
122527,,30600,Absorb Bioresorbable Vascular Scaffold (BVS) System,AUS,AUS
122528,,30585,Architect Sex Hormone Binding Globulin (SHBG) reagents. An in vitro diagnostic medical device (IVD),AUS,AUS
122529,,30899,EZ-Load Lens Delivery System,AUS,AUS
122531,,30718,"Pivot, Pivot Hygiene, Pivot Hammock and Tony Pringle clip style sling with the keyhole clip fastening",AUS,AUS
122533,,30712,Vitrectomy Cutter20GA Vitrectomy Cutter and Irrigation Sleeve,AUS,AUS
122534,,30712,Healon Ophthalmic Viscosurgical Devices (OVD) 0.55mL,AUS,AUS
122539,,30598,Corpuls3 CO2 Disposable Naso-oral Adaptor Capone,AUS,AUS
122541,,30586,"Venture RX, OTW and CS Catheters",AUS,AUS
122543,,30587,UniCel DxH 800 Coulter Cellular Analysis System and UniCel DxH 600 Coulter Cellular Analysis System,AUS,AUS
122545,,30585,"ARCHITECT Free T4 Reagent. An in vitro diagnostic medical device (IVD)List Numbers: 7K65-29 (100 Test Kit), 7K65-34 (2000 Test Kit) and 7K65-39 (500 Test Kit)Multiple Lot Numbers (see attached)ARTG Number: 180112",AUS,AUS
122546,,30896,Prosigna Breast Cancer Prognostic Gene Signature Assay. An in vitro diagnostic medical device (IVD),AUS,AUS
122547,,30706,Jackson-Pratt Perforated and Hemaduct Wound Drainage Systems,AUS,AUS
122549,,30922,Wingman35 Crossing Catheters,AUS,AUS
122551,,30588,Sysmex XN-10 and XN-20 Automated Haematology Analysers. An in vitro diagnostic medical device (IVD),AUS,AUS
122552,,30923,Miele washer-disinfectors when connected to an in-house network,AUS,AUS
122553,,30667,Asserachrom Von Willebrand Factor (VWF):Collagen (CB). An in vitro diagnostic medical device (IVD).,AUS,AUS
122555,,30912,Microcatheter SONIC 1.5F,AUS,AUS
122556,,30924,AbbVie Percutaneous Endoscopic Gastronomy and Jejunal tubing kits (AbbVie PEG and AbbVie J)(used for administration of medication Duodopa (Levodopa Carbidopa) Intestinal Gel)AbbVie PEG 15 R,AUS,AUS
122557,,30588,cobas 4800 HPV Amplification/Detection Kit. An in vitro diagnostic medical device (IVD),AUS,AUS
122558,,30614,Spectra Optia Apheresis Systems,AUS,AUS
122559,,30587,Synchron Systems Microalbumin (MA) Reagent,AUS,AUS
122560,,30839,ALBAclone Advanced Partial RhD Typing Kit. An in vitro diagnostic medical device (IVD),AUS,AUS
122561,,30574,Philips IntelliVue Neuromuscular Transmission (NMT) Patient Cables (Used with Philips IntelliVue NMT Module 865383 and IntelliVue Patient Monitors),AUS,AUS
122563,,30907,Randox Liquid Cardiac Controls when used with CKMB and Myoglobin assays. An in vitro diagnostic medical device (IVD),AUS,AUS
122566,,30729,1322 3M Comply Lead Free Steam Indicator Tapes & 1355 3M Comply Lead Free Steam Indicator Tapes for Disposable Wraps 1322 3M Comply Lead Free Steam Indicator Tapes,AUS,AUS
122567,,30603,Kii abdominal trocars,AUS,AUS
122568,,30593,"Carestation 620, 650 and 650c A1 Anaesthesia devices Carestation",AUS,AUS
122569,,30593,OEC Elite systemsDistributed between 27 October 2016 and 28 March 2017,AUS,AUS
122570,,30574,DigitalDiagnost Release 3.1.x,AUS,AUS
122571,,30896,Dynabeads HLA Class II and Dynabeads HLA Cell Prep II. An in vitro diagnostic medical device (IVD),AUS,AUS
122573,,30574,Philips V60 non-invasive ventilatorAll ventilators with a date of manufacture prior to15 September 2015,AUS,AUS
122574,,30919,GC80 Diagnostic X-Ray system,AUS,AUS
122579,,30587,"Access Total T3, Access Thyroglobulin, Access Free T4, Access GI Monitor Immunoassays. An in vitro diagnostic medical device (IVD)(for use with the Access family of immunoassay systems)",AUS,AUS
122580,,30738,Ankle Arthrodesis Nail 611AFN Drill Bit,AUS,AUS
122585,,30926,Shimadzu Ceiling Type X-ray Tube Support,AUS,AUS
122586,,30908,ROSA Brain and ROSA One Surgical Robots,AUS,AUS
122587,,30604,DRX Revolution Mobile X-Ray System,AUS,AUS
122588,,30587,"DxH 500 Haematology Analyser, with software version 1.0.2. An in vitro diagnostic medical device (IVD)",AUS,AUS
122589,,30854,"Laser Guide, Endotherapy, single use - TXMF600BFS Fibres, when using pullback device",AUS,AUS
122591,,30637,Radiometer ABL90 Series analysers with software version 3.2 or below. An in vitro diagnostic medical device (IVD),AUS,AUS
122592,,30587,PrepPlus & PrepPlus 2. An in vitro diagnostic medical device (IVD),AUS,AUS
122593,,30927,Organ Care System (OCS) Heart system - OCS Heart Console,AUS,AUS
122594,,30858,Flocare Gastrotomy Tubes (G-tube) ENFit connector,AUS,AUS
122595,,30574,"DuraDiagnost Release 1.0, 2.0, 3.0 X-Ray systems",AUS,AUS
122596,,30563,Alcon LuxOR LX3 Microscope Floor Stand(used with LuxOR LX3 and Q-VUE LX3 Ophthalmic Microscopes 175mm and 200mm),AUS,AUS
122597,,30570,Hospira Plum 360 Infusion System,AUS,AUS
122598,,30585,MULTIGENT Creatinine (Enzymatic) assay. An in vitro diagnostic medical device (IVD),AUS,AUS
122599,,30574,Philips IntelliVue MX40 Wearable Patient Monitors manufactured prior to the 6th of July 2015,AUS,AUS
122600,,30928,Multiplate Analyser. An in vitro diagnostic medical device (IVD),AUS,AUS
122601,,30656,Infinity Acute Care Monitoring System (IACS) used with Kontron C500 Cockpit Kontron C500 Cockpits with revision index 06 or higher that contain 4GB RAM Modules,AUS,AUS
122602,,30921,BVM (Bag-Valve-Mask) Manual Resuscitation Systems,AUS,AUS
122603,,30588,cobas omni MGP Reagent when used with cobas MPX assay. An in vitro diagnostic medical device (IVD)(for use on the cobas 6800/8800 systems),AUS,AUS
122605,,30587,Recapper for the AutoMate 2500 Family. An in vitro diagnostic medical device (IVD).,AUS,AUS
122606,,30587,Valproic Acid and Antibiotic TDM Multi-Calibrator. An in vitro diagnostic medical device (IVD).,AUS,AUS
122607,,30581,"HeartMate 3 Left Ventricular Assist System (LVAS)Catalogue Number: 106524INT – LVAS KIT, HM 3",AUS,AUS
122610,,30717,Sealing Caps (A0282 and A0313) used with compatible endoscopy instruments,AUS,AUS
122612,,30912,Accu2ipMTA Applicator,AUS,AUS
122621,,30587,Pre-Transfusion Blood Testing System PK7300 Automated Microplate System. An in vitro diagnostic medical device (IVD),AUS,AUS
122627,,30587,Unicel DxH Slidemaker Stainer Coulter Cellular Analysis System. An in vitro diagnostic medical device (IVD),AUS,AUS
122632,,30587,Coulter LH and HmX Analysers. An in vitro diagnostic medical device (IVD),AUS,AUS
122633,,30768,Codan Extension Set with T Connector,AUS,AUS
122635,,30562,Essure Permanent Birth Control System(contraceptive device for hysteroscopic placement),AUS,AUS
122636,,30588,"Sysmex XN-450, XN-550 & other XN-L series Automated Haematology Analysers. An in vitro diagnostic medical device (IVD)",AUS,AUS
122639,,30716,NovoPen Echo,AUS,AUS
122640,,30624,Maquet/Datascope Intra-Aortic Balloon Pump (IABP),AUS,AUS
122643,,30929,BVM (Bag-Valve-Mask) Manual Resuscitation Systems,AUS,AUS
122645,,30930,Iris Hi Lo Bed(adjustable electric bed),AUS,AUS
122646,,30587,Synchron Systems Salicylate Reagent. An in vitro diagnostic medical device (IVD),AUS,AUS
